VALUE;DATE;HOUR
160721;14.07.2009 0:00:00.000000;13
160718;07.09.2009 0:00:00.000000;4
160688;11.07.2009 0:00:00.000000;2
160681;11.07.2009 0:00:00.000000;20
160672;17.07.2009 0:00:00.000000;1
160659;11.08.2010 0:00:00.000000;5
160641;12.09.2009 0:00:00.000000;16
160622;16.08.2010 0:00:00.000000;7
160617;15.08.2010 0:00:00.000000;4
160612;20.08.2009 0:00:00.000000;13
160610;20.08.2009 0:00:00.000000;21
160580;08.07.2009 0:00:00.000000;1
160577;08.07.2010 0:00:00.000000;3
160551;11.07.2009 0:00:00.000000;19
160548;06.07.2010 0:00:00.000000;18
160546;22.08.2009 0:00:00.000000;15
160530;15.07.2009 0:00:00.000000;10
160525;05.07.2009 0:00:00.000000;11
160513;21.08.2009 0:00:00.000000;1
160511;14.07.2009 0:00:00.000000;22
160500;20.08.2009 0:00:00.000000;20
160494;19.09.2009 0:00:00.000000;5
160492;20.08.2009 0:00:00.000000;15
160433;29.07.2010 0:00:00.000000;2
160428;05.07.2009 0:00:00.000000;13
160427;11.07.2009 0:00:00.000000;21
160427;12.09.2009 0:00:00.000000;7
160423;12.09.2009 0:00:00.000000;5
160412;14.08.2010 0:00:00.000000;18
160395;15.08.2010 0:00:00.000000;3
160381;15.07.2009 0:00:00.000000;11
160363;30.05.2010 0:00:00.000000;5
160343;11.07.2009 0:00:00.000000;16
160343;20.08.2009 0:00:00.000000;16
160342;22.08.2009 0:00:00.000000;24
160324;07.07.2010 0:00:00.000000;12
160265;27.08.2009 0:00:00.000000;8
160265;28.06.2010 0:00:00.000000;11
160258;14.07.2009 0:00:00.000000;24
160232;01.07.2009 0:00:00.000000;12
160217;11.07.2009 0:00:00.000000;1
160211;04.07.2009 0:00:00.000000;10
160211;12.08.2010 0:00:00.000000;5
160206;14.07.2009 0:00:00.000000;21
160197;06.07.2009 0:00:00.000000;2
160101;07.09.2009 0:00:00.000000;5
160090;07.07.2010 0:00:00.000000;11
160089;01.07.2009 0:00:00.000000;10
160073;02.07.2009 0:00:00.000000;1
160025;05.07.2009 0:00:00.000000;15
160011;30.05.2010 0:00:00.000000;4
159995;21.08.2009 0:00:00.000000;8
159948;23.08.2009 0:00:00.000000;15
159920;07.07.2009 0:00:00.000000;2
159917;25.08.2009 0:00:00.000000;1
159911;29.07.2010 0:00:00.000000;4
159897;12.09.2009 0:00:00.000000;11
159892;28.06.2010 0:00:00.000000;12
159886;11.07.2009 0:00:00.000000;15
159885;12.09.2009 0:00:00.000000;12
159880;23.08.2009 0:00:00.000000;13
159876;05.05.2009 0:00:00.000000;14
159812;12.06.2010 0:00:00.000000;5
159793;07.07.2009 0:00:00.000000;7
159770;15.07.2009 0:00:00.000000;12
159763;14.07.2009 0:00:00.000000;20
159689;12.09.2009 0:00:00.000000;14
159668;18.09.2010 0:00:00.000000;7
159595;08.07.2010 0:00:00.000000;20
159594;12.09.2009 0:00:00.000000;15
159584;28.08.2009 0:00:00.000000;7
159575;18.09.2010 0:00:00.000000;6
159558;15.07.2009 0:00:00.000000;1
159542;23.08.2009 0:00:00.000000;11
159540;11.07.2009 0:00:00.000000;14
159522;12.09.2009 0:00:00.000000;13
159520;08.07.2009 0:00:00.000000;8
159500;29.08.2010 0:00:00.000000;9
159496;30.08.2009 0:00:00.000000;11
159492;07.07.2010 0:00:00.000000;10
159482;25.08.2009 0:00:00.000000;2
159464;21.08.2009 0:00:00.000000;2
159426;14.07.2009 0:00:00.000000;19
159420;14.07.2009 0:00:00.000000;2
159420;22.08.2009 0:00:00.000000;21
159394;24.08.2009 0:00:00.000000;2
159394;30.08.2010 0:00:00.000000;5
159348;03.07.2009 0:00:00.000000;3
159348;14.07.2009 0:00:00.000000;17
159335;12.07.2009 0:00:00.000000;1
159318;22.06.2010 0:00:00.000000;7
159317;15.08.2010 0:00:00.000000;2
159295;23.08.2009 0:00:00.000000;14
159263;14.07.2009 0:00:00.000000;16
159242;23.08.2009 0:00:00.000000;1
159217;06.07.2009 0:00:00.000000;7
159210;17.07.2009 0:00:00.000000;9
159201;29.08.2010 0:00:00.000000;6
159194;29.07.2010 0:00:00.000000;3
159165;30.08.2010 0:00:00.000000;6
159149;15.07.2009 0:00:00.000000;23
159147;23.08.2009 0:00:00.000000;2
159099;07.09.2009 0:00:00.000000;6
159088;11.07.2009 0:00:00.000000;12
159029;23.08.2009 0:00:00.000000;3
159000;13.09.2009 0:00:00.000000;1
158971;15.07.2009 0:00:00.000000;13
158963;14.07.2009 0:00:00.000000;18
158950;12.07.2009 0:00:00.000000;20
158933;29.08.2010 0:00:00.000000;4
158906;25.08.2009 0:00:00.000000;3
158903;12.07.2009 0:00:00.000000;19
158903;21.07.2010 0:00:00.000000;8
158898;15.07.2010 0:00:00.000000;24
158885;16.07.2009 0:00:00.000000;9
158882;21.07.2009 0:00:00.000000;2
158848;24.08.2009 0:00:00.000000;3
158837;15.07.2009 0:00:00.000000;24
158827;30.07.2010 0:00:00.000000;8
158772;21.08.2009 0:00:00.000000;24
158759;10.07.2009 0:00:00.000000;8
158713;01.07.2009 0:00:00.000000;19
158696;05.07.2010 0:00:00.000000;16
158677;15.07.2009 0:00:00.000000;14
158657;20.07.2009 0:00:00.000000;9
158632;12.07.2009 0:00:00.000000;23
158631;29.06.2010 0:00:00.000000;14
158630;21.08.2009 0:00:00.000000;3
158626;13.07.2009 0:00:00.000000;1
158622;12.07.2009 0:00:00.000000;24
158620;02.07.2009 0:00:00.000000;7
158620;29.08.2010 0:00:00.000000;5
158618;15.07.2009 0:00:00.000000;15
158608;19.09.2010 0:00:00.000000;10
158553;04.08.2010 0:00:00.000000;7
158549;14.08.2010 0:00:00.000000;17
158526;12.07.2009 0:00:00.000000;21
158446;15.07.2009 0:00:00.000000;16
158415;28.06.2010 0:00:00.000000;14
158407;12.07.2009 0:00:00.000000;17
158392;01.07.2009 0:00:00.000000;11
158392;07.07.2010 0:00:00.000000;13
158382;09.07.2009 0:00:00.000000;8
158369;29.08.2010 0:00:00.000000;7
158368;22.08.2009 0:00:00.000000;18
158367;14.08.2010 0:00:00.000000;19
158322;21.08.2009 0:00:00.000000;20
158301;21.08.2010 0:00:00.000000;12
158264;15.07.2009 0:00:00.000000;22
158221;21.08.2009 0:00:00.000000;5
158200;12.06.2010 0:00:00.000000;10
158160;19.09.2009 0:00:00.000000;6
158131;30.05.2010 0:00:00.000000;12
158121;29.08.2009 0:00:00.000000;11
158118;29.06.2010 0:00:00.000000;11
158105;30.05.2010 0:00:00.000000;8
158067;28.08.2009 0:00:00.000000;4
158035;29.08.2010 0:00:00.000000;8
158009;12.09.2009 0:00:00.000000;10
158005;24.07.2009 0:00:00.000000;24
157995;06.07.2009 0:00:00.000000;3
157941;15.07.2009 0:00:00.000000;21
157902;05.07.2010 0:00:00.000000;14
157866;04.08.2010 0:00:00.000000;6
157851;15.07.2009 0:00:00.000000;17
157775;15.07.2009 0:00:00.000000;20
157696;12.06.2010 0:00:00.000000;6
157686;25.06.2010 0:00:00.000000;16
157685;20.08.2009 0:00:00.000000;9
157685;21.08.2010 0:00:00.000000;15
157654;29.06.2010 0:00:00.000000;15
157643;12.07.2009 0:00:00.000000;22
157639;10.07.2009 0:00:00.000000;24
157636;19.09.2010 0:00:00.000000;1
157589;15.07.2009 0:00:00.000000;19
157568;14.07.2009 0:00:00.000000;8
157562;05.05.2009 0:00:00.000000;15
157562;28.06.2010 0:00:00.000000;15
157557;16.07.2009 0:00:00.000000;1
157535;30.05.2010 0:00:00.000000;11
157526;20.09.2009 0:00:00.000000;4
157510;10.08.2010 0:00:00.000000;4
157487;15.07.2009 0:00:00.000000;18
157446;10.07.2009 0:00:00.000000;23
157421;05.07.2010 0:00:00.000000;15
157383;14.07.2009 0:00:00.000000;3
157381;23.07.2010 0:00:00.000000;4
157360;08.07.2009 0:00:00.000000;2
157355;22.08.2010 0:00:00.000000;10
157354;14.07.2009 0:00:00.000000;9
157349;07.08.2010 0:00:00.000000;12
157315;12.07.2009 0:00:00.000000;16
157297;25.07.2010 0:00:00.000000;12
157278;21.08.2009 0:00:00.000000;19
157256;21.08.2009 0:00:00.000000;4
157241;29.06.2010 0:00:00.000000;12
157166;24.07.2009 0:00:00.000000;23
157154;15.08.2010 0:00:00.000000;1
157137;25.06.2010 0:00:00.000000;19
157061;24.07.2009 0:00:00.000000;14
157051;18.09.2010 0:00:00.000000;5
157002;12.07.2009 0:00:00.000000;18
156966;29.06.2010 0:00:00.000000;13
156961;04.07.2009 0:00:00.000000;3
156959;14.08.2010 0:00:00.000000;20
156945;13.07.2009 0:00:00.000000;8
156942;29.06.2010 0:00:00.000000;16
156891;15.08.2010 0:00:00.000000;21
156858;23.06.2010 0:00:00.000000;3
156856;21.08.2009 0:00:00.000000;7
156842;22.08.2009 0:00:00.000000;1
156829;20.09.2010 0:00:00.000000;1
156807;21.08.2009 0:00:00.000000;6
156783;11.07.2009 0:00:00.000000;11
156782;07.07.2009 0:00:00.000000;6
156759;22.08.2009 0:00:00.000000;4
156755;28.08.2009 0:00:00.000000;6
156752;01.07.2009 0:00:00.000000;13
156747;24.07.2009 0:00:00.000000;17
156743;15.07.2009 0:00:00.000000;9
156743;21.08.2010 0:00:00.000000;9
156723;13.09.2009 0:00:00.000000;16
156712;15.08.2010 0:00:00.000000;16
156660;02.07.2009 0:00:00.000000;5
156645;30.06.2010 0:00:00.000000;11
156548;13.09.2009 0:00:00.000000;14
156530;09.07.2009 0:00:00.000000;2
156520;04.08.2009 0:00:00.000000;14
156500;10.07.2010 0:00:00.000000;15
156478;13.07.2009 0:00:00.000000;2
156464;14.07.2009 0:00:00.000000;7
156463;15.08.2010 0:00:00.000000;17
156435;13.09.2009 0:00:00.000000;13
156379;24.07.2009 0:00:00.000000;22
156369;03.07.2009 0:00:00.000000;7
156318;24.07.2009 0:00:00.000000;18
156287;25.06.2010 0:00:00.000000;14
156265;13.06.2010 0:00:00.000000;2
156244;11.07.2010 0:00:00.000000;19
156205;17.07.2009 0:00:00.000000;2
156200;05.05.2009 0:00:00.000000;16
156183;25.06.2010 0:00:00.000000;20
156175;23.07.2010 0:00:00.000000;8
156157;22.08.2009 0:00:00.000000;3
156138;29.06.2010 0:00:00.000000;10
156135;28.06.2010 0:00:00.000000;16
156128;07.08.2010 0:00:00.000000;11
156119;12.07.2009 0:00:00.000000;14
156100;30.05.2010 0:00:00.000000;7
156085;24.07.2009 0:00:00.000000;20
156067;13.09.2009 0:00:00.000000;12
156066;10.07.2009 0:00:00.000000;1
156066;13.09.2009 0:00:00.000000;15
156065;14.07.2009 0:00:00.000000;4
156047;21.09.2009 0:00:00.000000;6
156030;03.07.2009 0:00:00.000000;4
156018;14.09.2009 0:00:00.000000;7
156012;24.07.2009 0:00:00.000000;13
156012;07.07.2010 0:00:00.000000;9
156005;25.06.2010 0:00:00.000000;18
155973;04.08.2009 0:00:00.000000;15
155962;22.08.2009 0:00:00.000000;20
155954;22.08.2009 0:00:00.000000;2
155930;23.07.2010 0:00:00.000000;5
155920;05.07.2010 0:00:00.000000;23
155907;11.07.2010 0:00:00.000000;18
155900;12.07.2009 0:00:00.000000;15
155883;24.07.2009 0:00:00.000000;19
155849;12.07.2009 0:00:00.000000;11
155828;30.05.2010 0:00:00.000000;6
155819;06.07.2010 0:00:00.000000;9
155818;04.08.2009 0:00:00.000000;12
155815;14.08.2010 0:00:00.000000;24
155805;01.08.2010 0:00:00.000000;5
155769;14.08.2010 0:00:00.000000;23
155766;21.06.2010 0:00:00.000000;3
155764;04.08.2009 0:00:00.000000;13
155744;10.07.2009 0:00:00.000000;7
155744;22.08.2009 0:00:00.000000;5
155736;22.08.2009 0:00:00.000000;19
155706;05.07.2010 0:00:00.000000;22
155695;22.08.2009 0:00:00.000000;10
155694;20.07.2010 0:00:00.000000;8
155672;24.07.2009 0:00:00.000000;15
155652;24.07.2009 0:00:00.000000;12
155648;13.09.2009 0:00:00.000000;11
155635;26.07.2010 0:00:00.000000;3
155625;19.09.2010 0:00:00.000000;9
155587;30.06.2010 0:00:00.000000;10
155581;30.07.2010 0:00:00.000000;5
155579;28.06.2010 0:00:00.000000;17
155574;10.07.2009 0:00:00.000000;2
155572;21.08.2010 0:00:00.000000;14
155542;07.07.2009 0:00:00.000000;3
155477;24.07.2009 0:00:00.000000;16
155470;11.07.2010 0:00:00.000000;17
155441;24.07.2009 0:00:00.000000;21
155432;14.07.2009 0:00:00.000000;5
155424;01.07.2009 0:00:00.000000;14
155365;24.06.2010 0:00:00.000000;7
155331;19.08.2009 0:00:00.000000;19
155271;02.07.2009 0:00:00.000000;6
155265;04.08.2009 0:00:00.000000;16
155248;06.07.2009 0:00:00.000000;6
155248;12.07.2009 0:00:00.000000;13
155234;31.07.2010 0:00:00.000000;15
155202;05.07.2010 0:00:00.000000;24
155174;15.07.2009 0:00:00.000000;2
155172;24.07.2009 0:00:00.000000;11
155169;28.06.2010 0:00:00.000000;13
155119;22.08.2010 0:00:00.000000;4
155086;25.06.2010 0:00:00.000000;11
155074;10.07.2009 0:00:00.000000;3
155041;12.07.2009 0:00:00.000000;12
155033;04.08.2009 0:00:00.000000;17
155027;25.06.2010 0:00:00.000000;10
155026;26.07.2010 0:00:00.000000;2
154975;23.07.2010 0:00:00.000000;7
154974;19.08.2009 0:00:00.000000;20
154926;26.07.2010 0:00:00.000000;1
154925;30.05.2010 0:00:00.000000;10
154889;14.08.2010 0:00:00.000000;21
154875;19.08.2009 0:00:00.000000;10
154864;31.07.2010 0:00:00.000000;16
154830;19.08.2009 0:00:00.000000;18
154826;18.08.2009 0:00:00.000000;10
154818;29.06.2010 0:00:00.000000;17
154801;20.06.2010 0:00:00.000000;16
154799;05.07.2009 0:00:00.000000;10
154794;12.07.2010 0:00:00.000000;24
154780;27.08.2009 0:00:00.000000;4
154779;04.08.2009 0:00:00.000000;11
154774;26.07.2010 0:00:00.000000;7
154727;14.07.2009 0:00:00.000000;6
154688;05.07.2010 0:00:00.000000;17
154686;01.07.2009 0:00:00.000000;15
154648;13.09.2009 0:00:00.000000;10
154644;18.08.2009 0:00:00.000000;15
154637;19.06.2010 0:00:00.000000;24
154629;14.06.2010 0:00:00.000000;1
154616;19.08.2009 0:00:00.000000;22
154557;05.07.2010 0:00:00.000000;13
154547;21.07.2009 0:00:00.000000;10
154514;29.06.2010 0:00:00.000000;19
154508;29.06.2010 0:00:00.000000;18
154487;22.07.2009 0:00:00.000000;12
154486;10.07.2009 0:00:00.000000;6
154425;13.06.2010 0:00:00.000000;13
154393;21.06.2010 0:00:00.000000;7
154375;07.07.2010 0:00:00.000000;4
154367;07.08.2010 0:00:00.000000;23
154343;22.08.2009 0:00:00.000000;6
154337;01.07.2009 0:00:00.000000;9
154302;14.09.2009 0:00:00.000000;4
154277;15.07.2009 0:00:00.000000;8
154265;22.06.2010 0:00:00.000000;4
154246;20.09.2010 0:00:00.000000;6
154236;21.09.2009 0:00:00.000000;2
154214;06.08.2010 0:00:00.000000;9
154204;10.07.2010 0:00:00.000000;17
154199;07.07.2010 0:00:00.000000;1
154175;12.07.2009 0:00:00.000000;2
154155;15.08.2010 0:00:00.000000;13
154126;03.08.2009 0:00:00.000000;11
154108;05.09.2009 0:00:00.000000;4
154100;18.08.2009 0:00:00.000000;12
154082;07.07.2010 0:00:00.000000;7
154063;21.08.2010 0:00:00.000000;13
154054;28.06.2010 0:00:00.000000;10
154036;10.07.2010 0:00:00.000000;16
154034;07.07.2009 0:00:00.000000;5
154030;10.07.2009 0:00:00.000000;5
154000;31.07.2010 0:00:00.000000;14
153997;19.08.2009 0:00:00.000000;11
153994;22.08.2010 0:00:00.000000;5
153984;25.07.2010 0:00:00.000000;4
153967;26.08.2009 0:00:00.000000;7
153924;30.06.2010 0:00:00.000000;24
153924;07.07.2010 0:00:00.000000;8
153918;19.08.2009 0:00:00.000000;17
153913;06.07.2009 0:00:00.000000;5
153897;19.08.2009 0:00:00.000000;21
153893;27.07.2010 0:00:00.000000;8
153886;22.08.2009 0:00:00.000000;7
153883;30.05.2010 0:00:00.000000;9
153880;10.07.2010 0:00:00.000000;12
153863;07.07.2010 0:00:00.000000;5
153836;28.06.2010 0:00:00.000000;19
153813;03.08.2009 0:00:00.000000;17
153796;21.08.2010 0:00:00.000000;16
153773;14.08.2010 0:00:00.000000;22
153746;27.07.2009 0:00:00.000000;14
153744;06.07.2010 0:00:00.000000;19
153739;04.08.2009 0:00:00.000000;18
153728;10.07.2010 0:00:00.000000;13
153688;15.08.2010 0:00:00.000000;12
153671;03.08.2009 0:00:00.000000;12
153664;03.07.2009 0:00:00.000000;5
153661;25.06.2010 0:00:00.000000;21
153602;20.06.2010 0:00:00.000000;12
153591;18.08.2009 0:00:00.000000;11
153567;08.07.2009 0:00:00.000000;7
153561;20.06.2010 0:00:00.000000;15
153558;15.08.2010 0:00:00.000000;18
153553;15.08.2010 0:00:00.000000;15
153546;19.06.2010 0:00:00.000000;20
153488;05.07.2009 0:00:00.000000;2
153486;01.07.2009 0:00:00.000000;16
153483;23.07.2010 0:00:00.000000;6
153390;06.07.2010 0:00:00.000000;24
153389;06.08.2010 0:00:00.000000;22
153374;06.08.2010 0:00:00.000000;11
153360;22.08.2010 0:00:00.000000;6
153357;22.07.2009 0:00:00.000000;13
153350;28.06.2010 0:00:00.000000;18
153346;13.06.2010 0:00:00.000000;22
153338;23.08.2009 0:00:00.000000;10
153323;06.07.2009 0:00:00.000000;4
153310;21.07.2009 0:00:00.000000;3
153298;09.07.2009 0:00:00.000000;7
153298;22.08.2010 0:00:00.000000;9
153282;19.06.2010 0:00:00.000000;23
153266;10.07.2009 0:00:00.000000;4
153259;13.07.2009 0:00:00.000000;7
153241;02.08.2010 0:00:00.000000;8
153230;19.06.2010 0:00:00.000000;22
153216;07.07.2009 0:00:00.000000;4
153175;13.06.2010 0:00:00.000000;23
153170;27.07.2009 0:00:00.000000;15
153169;29.07.2009 0:00:00.000000;12
153164;25.06.2010 0:00:00.000000;17
153158;12.07.2009 0:00:00.000000;10
153146;30.06.2010 0:00:00.000000;12
153132;21.09.2009 0:00:00.000000;3
153129;07.07.2010 0:00:00.000000;2
153124;24.07.2010 0:00:00.000000;11
153123;22.08.2010 0:00:00.000000;7
153062;03.08.2009 0:00:00.000000;13
153049;22.08.2009 0:00:00.000000;8
153034;03.07.2009 0:00:00.000000;6
152987;28.07.2009 0:00:00.000000;14
152987;12.06.2010 0:00:00.000000;7
152979;03.08.2009 0:00:00.000000;15
152978;18.08.2009 0:00:00.000000;14
152953;03.08.2009 0:00:00.000000;14
152951;27.08.2009 0:00:00.000000;6
152950;07.07.2010 0:00:00.000000;3
152930;19.09.2010 0:00:00.000000;8
152928;27.07.2009 0:00:00.000000;16
152898;26.07.2010 0:00:00.000000;4
152879;26.08.2009 0:00:00.000000;4
152859;05.08.2010 0:00:00.000000;14
152831;06.08.2010 0:00:00.000000;10
152810;13.09.2009 0:00:00.000000;2
152805;19.08.2009 0:00:00.000000;16
152791;07.08.2010 0:00:00.000000;4
152779;19.08.2009 0:00:00.000000;12
152776;08.07.2009 0:00:00.000000;5
152769;28.07.2009 0:00:00.000000;13
152731;15.08.2010 0:00:00.000000;14
152728;16.07.2009 0:00:00.000000;2
152702;03.07.2010 0:00:00.000000;20
152680;07.07.2010 0:00:00.000000;6
152666;22.08.2010 0:00:00.000000;8
152653;05.08.2010 0:00:00.000000;15
152628;05.05.2009 0:00:00.000000;17
152619;20.06.2010 0:00:00.000000;14
152603;03.07.2010 0:00:00.000000;21
152579;06.08.2010 0:00:00.000000;12
152557;11.07.2010 0:00:00.000000;16
152553;03.07.2010 0:00:00.000000;22
152537;07.08.2010 0:00:00.000000;16
152535;28.06.2010 0:00:00.000000;20
152475;21.07.2009 0:00:00.000000;11
152462;19.09.2010 0:00:00.000000;2
152460;19.06.2010 0:00:00.000000;19
152457;03.08.2009 0:00:00.000000;16
152449;01.07.2009 0:00:00.000000;18
152440;27.07.2009 0:00:00.000000;13
152426;11.07.2010 0:00:00.000000;15
152405;12.06.2010 0:00:00.000000;9
152405;20.09.2010 0:00:00.000000;2
152395;30.06.2010 0:00:00.000000;23
152392;30.06.2010 0:00:00.000000;15
152390;14.06.2010 0:00:00.000000;2
152385;01.07.2009 0:00:00.000000;17
152373;19.06.2010 0:00:00.000000;18
152352;27.07.2009 0:00:00.000000;12
152346;05.09.2009 0:00:00.000000;10
152343;26.08.2009 0:00:00.000000;5
152342;06.08.2010 0:00:00.000000;8
152327;24.07.2009 0:00:00.000000;10
152318;07.08.2010 0:00:00.000000;13
152311;27.07.2009 0:00:00.000000;17
152292;19.06.2010 0:00:00.000000;13
152279;13.09.2009 0:00:00.000000;3
152269;29.06.2010 0:00:00.000000;20
152260;05.07.2010 0:00:00.000000;12
152249;06.07.2010 0:00:00.000000;1
152231;29.06.2010 0:00:00.000000;9
152229;21.08.2010 0:00:00.000000;5
152209;19.08.2009 0:00:00.000000;15
152208;06.08.2010 0:00:00.000000;15
152206;07.08.2010 0:00:00.000000;10
152185;02.08.2010 0:00:00.000000;5
152162;19.09.2010 0:00:00.000000;3
152156;30.06.2010 0:00:00.000000;16
152154;27.07.2009 0:00:00.000000;22
152152;07.08.2010 0:00:00.000000;2
152149;25.08.2009 0:00:00.000000;4
152119;16.07.2009 0:00:00.000000;3
152114;19.08.2009 0:00:00.000000;13
152086;26.08.2009 0:00:00.000000;6
152065;20.06.2010 0:00:00.000000;13
152042;19.06.2010 0:00:00.000000;16
152036;27.07.2009 0:00:00.000000;11
152025;19.06.2010 0:00:00.000000;12
151998;23.07.2009 0:00:00.000000;14
151961;08.07.2009 0:00:00.000000;6
151952;13.06.2010 0:00:00.000000;24
151952;05.08.2010 0:00:00.000000;11
151943;27.07.2010 0:00:00.000000;5
151921;05.08.2010 0:00:00.000000;12
151919;27.08.2009 0:00:00.000000;5
151918;28.07.2009 0:00:00.000000;18
151910;19.08.2009 0:00:00.000000;23
151901;25.06.2010 0:00:00.000000;15
151881;19.09.2010 0:00:00.000000;7
151846;21.08.2010 0:00:00.000000;8
151835;19.06.2010 0:00:00.000000;15
151809;19.08.2009 0:00:00.000000;14
151806;28.07.2009 0:00:00.000000;12
151796;19.06.2010 0:00:00.000000;11
151769;19.06.2010 0:00:00.000000;21
151766;28.07.2009 0:00:00.000000;20
151751;14.06.2010 0:00:00.000000;5
151715;09.07.2009 0:00:00.000000;3
151714;29.07.2009 0:00:00.000000;11
151712;25.06.2010 0:00:00.000000;23
151683;20.08.2010 0:00:00.000000;4
151677;03.07.2010 0:00:00.000000;19
151671;04.08.2009 0:00:00.000000;10
151665;29.07.2009 0:00:00.000000;14
151661;05.05.2009 0:00:00.000000;18
151638;05.08.2009 0:00:00.000000;15
151629;28.07.2009 0:00:00.000000;17
151607;07.08.2010 0:00:00.000000;24
151590;13.07.2009 0:00:00.000000;3
151572;27.07.2009 0:00:00.000000;23
151570;08.07.2009 0:00:00.000000;3
151559;05.08.2010 0:00:00.000000;9
151557;18.08.2009 0:00:00.000000;13
151553;03.08.2010 0:00:00.000000;8
151553;07.08.2010 0:00:00.000000;14
151549;04.08.2009 0:00:00.000000;23
151548;29.07.2009 0:00:00.000000;15
151546;27.07.2009 0:00:00.000000;18
151528;25.06.2010 0:00:00.000000;22
151506;15.07.2009 0:00:00.000000;3
151494;10.08.2010 0:00:00.000000;7
151482;29.07.2009 0:00:00.000000;13
151474;28.07.2009 0:00:00.000000;16
151454;19.06.2010 0:00:00.000000;17
151454;05.08.2010 0:00:00.000000;13
151444;20.08.2009 0:00:00.000000;8
151422;08.07.2009 0:00:00.000000;4
151422;24.08.2009 0:00:00.000000;4
151366;04.08.2009 0:00:00.000000;20
151354;23.07.2009 0:00:00.000000;12
151340;25.08.2009 0:00:00.000000;7
151338;28.07.2009 0:00:00.000000;15
151318;20.08.2010 0:00:00.000000;7
151308;04.08.2009 0:00:00.000000;19
151283;06.08.2010 0:00:00.000000;14
151238;16.07.2009 0:00:00.000000;8
151235;04.08.2009 0:00:00.000000;22
151222;23.07.2009 0:00:00.000000;13
151208;27.07.2009 0:00:00.000000;10
151184;23.06.2010 0:00:00.000000;4
151181;28.07.2009 0:00:00.000000;19
151180;23.08.2009 0:00:00.000000;4
151178;23.08.2009 0:00:00.000000;9
151166;06.09.2009 0:00:00.000000;10
151162;08.08.2010 0:00:00.000000;1
151158;19.06.2010 0:00:00.000000;14
151142;05.08.2010 0:00:00.000000;16
151131;23.07.2009 0:00:00.000000;15
151106;30.06.2010 0:00:00.000000;22
151102;23.07.2009 0:00:00.000000;24
151095;27.07.2009 0:00:00.000000;21
151095;05.08.2010 0:00:00.000000;10
151087;06.08.2010 0:00:00.000000;13
151076;01.07.2009 0:00:00.000000;1
151069;29.07.2009 0:00:00.000000;16
151045;19.08.2009 0:00:00.000000;24
151039;14.06.2010 0:00:00.000000;7
151034;11.07.2010 0:00:00.000000;14
151034;19.09.2010 0:00:00.000000;4
151032;10.07.2010 0:00:00.000000;11
151031;22.07.2009 0:00:00.000000;14
150938;27.08.2009 0:00:00.000000;7
150923;09.07.2009 0:00:00.000000;6
150915;05.09.2009 0:00:00.000000;9
150897;28.07.2009 0:00:00.000000;22
150891;23.07.2009 0:00:00.000000;11
150866;18.08.2009 0:00:00.000000;9
150856;06.08.2010 0:00:00.000000;16
150855;22.08.2009 0:00:00.000000;9
150841;28.07.2009 0:00:00.000000;11
150829;20.08.2009 0:00:00.000000;7
150799;06.07.2010 0:00:00.000000;8
150798;19.09.2010 0:00:00.000000;6
150784;27.07.2009 0:00:00.000000;20
150772;28.07.2009 0:00:00.000000;21
150758;23.07.2009 0:00:00.000000;23
150754;18.08.2009 0:00:00.000000;16
150734;23.08.2009 0:00:00.000000;8
150728;11.07.2009 0:00:00.000000;10
150699;04.08.2009 0:00:00.000000;21
150672;13.07.2009 0:00:00.000000;6
150615;20.06.2010 0:00:00.000000;1
150587;30.06.2010 0:00:00.000000;9
150561;31.07.2010 0:00:00.000000;13
150545;21.08.2010 0:00:00.000000;18
150543;25.08.2009 0:00:00.000000;5
150541;27.07.2009 0:00:00.000000;24
150474;01.08.2010 0:00:00.000000;10
150453;27.07.2010 0:00:00.000000;7
150429;05.07.2010 0:00:00.000000;11
150425;13.06.2010 0:00:00.000000;20
150411;06.07.2010 0:00:00.000000;2
150409;21.06.2010 0:00:00.000000;4
150402;13.06.2010 0:00:00.000000;12
150400;18.08.2009 0:00:00.000000;19
150378;29.07.2009 0:00:00.000000;17
150368;07.08.2010 0:00:00.000000;15
150343;18.08.2009 0:00:00.000000;18
150341;03.07.2010 0:00:00.000000;18
150339;03.08.2009 0:00:00.000000;18
150332;19.09.2010 0:00:00.000000;5
150330;14.06.2010 0:00:00.000000;3
150315;27.07.2009 0:00:00.000000;19
150309;29.07.2009 0:00:00.000000;10
150279;04.08.2009 0:00:00.000000;24
150272;21.08.2010 0:00:00.000000;17
150223;02.08.2010 0:00:00.000000;7
150221;25.07.2010 0:00:00.000000;24
150220;23.07.2009 0:00:00.000000;17
150200;21.09.2009 0:00:00.000000;4
150191;06.07.2010 0:00:00.000000;3
150186;12.07.2010 0:00:00.000000;15
150177;14.06.2010 0:00:00.000000;6
150124;23.07.2009 0:00:00.000000;22
150049;14.09.2009 0:00:00.000000;5
150041;06.08.2010 0:00:00.000000;23
150039;28.07.2009 0:00:00.000000;23
150032;25.06.2010 0:00:00.000000;24
150031;21.07.2009 0:00:00.000000;13
150011;14.06.2010 0:00:00.000000;4
149978;18.08.2009 0:00:00.000000;22
149955;22.07.2009 0:00:00.000000;15
149939;05.08.2009 0:00:00.000000;14
149927;07.08.2010 0:00:00.000000;3
149926;21.08.2010 0:00:00.000000;7
149907;28.07.2009 0:00:00.000000;24
149900;28.07.2010 0:00:00.000000;8
